Dreamspoiler Witches		b
Dreamstone Hedron		
Dreamwinder		u
Dredge		b
Dreg Mangler		bg
Dreg Reaver		b
Dregs of Sorrow		b
Dregscape Zombie		b
Drekavac		b
Drelnoch		u
Drift of Phantasms		u
Drift of the Dead		b
Drifter il-Dal		u
Drifting Djinn		u
Drifting Meadow	w	
Drifting Shade		b
Drill-Skimmer		
Drinker of Sorrow		b
Dripping Dead		b
Dripping-Tongue Zubera		g
Driver of the Dead		b
Drogskol Captain		wu
Drogskol Reaver		wu
Dromad Purebred		w
Dromar's Attendant	wub	
Dromar's Cavern	wub	
Dromar's Charm		wub
Dromar, the Banisher		wub
Dromosaur		r
Droning Bureaucrats		w
Drooling Groodion		bg
Drooling Ogre		r
Drop of Honey		g
Dross Crocodile		b
Dross Golem		
Dross Harvester		b
Dross Hopper		b
Dross Prowler		b
Dross Ripper		b
Dross Scorpion		
Drought		w
Drove of Elves		g
Drown in Filth		bg
Drown in Sorrow		b
Drowned		ub
Drowned Catacomb	ub	
Drowned Rusalka		u
Drowner Initiate		u
Drowner of Secrets		u
Drudge Beetle		g
Drudge Reavers		b
Drudge Skeletons		b
Drudge Spell		b
Druid Lyrist		g
Druid of the Anima	wrg	g
Druid's Call		g
Druid's Deliverance		g
Druid's Familiar		g
Druidic Satchel		
Druids' Repository	wubrg	g
Drumhunter		g
Dry Spell		b
Dryad Arbor	g	
Dryad Militant		wg
Dryad Sophisticate		g
Dryad's Caress		wg
Dryad's Favor		g
Dual Casting		r
Dual Nature		g
Duct Crawler		r
Due Respect		w
Dueling Grounds		wg
Duergar Assailant		wr
Duergar Cave-Guard		wr
Duergar Hedge-Mage		wr
Duergar Mine-Captain		wr
Duh		b
Dumb Ass		r
Dune-Brood Nephilim		wbrg
Dunerider Outlaw		b
Dungeon Geists		u
Dungeon Shade		b
Dungrove Elder		g
Duplicant		
Duplicity		u
Duress		b
Durkwood Baloth		g
Durkwood Boars		g
Durkwood Tracker		g
Dusk Imp		b
Dusk Urchins		b
Duskdale Wurm		g
Duskhunter Bat		b
Duskmantle Guildmage		ub
Duskmantle Prowler		b
Duskmantle Seer		ub
Duskmantle, House of Shadow		ub
Duskrider Falcon		w
Duskrider Peregrine		w
Duskwalker		b
Duskworker		
Dust Bowl		
Dust Corona		r
Dust Elemental		w
Dust of Moments		w
Dust to Dust		w
Dutiful Thrull		wb
Duty-Bound Dead		b
Dwarven Armorer		r
Dwarven Armory		r
Dwarven Berserker		r
Dwarven Blastminer		r
Dwarven Bloodboiler		r
Dwarven Catapult		r
Dwarven Demolition Team		r
Dwarven Driller		r
Dwarven Grunt		r
Dwarven Hold	r	
Dwarven Landslide		r
Dwarven Lieutenant		r
Dwarven Miner		r
Dwarven Nomad		r
Dwarven Patrol		r
Dwarven Pony		r
Dwarven Recruiter		r
Dwarven Ruins	r	
Dwarven Scorcher		r
Dwarven Sea Clan		r
Dwarven Shrine		r
Dwarven Soldier		r
Dwarven Song		r
Dwarven Strike Force		r
Dwarven Thaumaturgist		r
Dwarven Trader		r
Dwarven Vigilantes		r
Dwarven Warriors		r
Dwarven Weaponsmith		r
Dwell on the Past		g
Dying Wail		b
Dying Wish		b
Dynacharge		r
Dystopia		b
Déjà Vu		u
Eager Cadet		w
Eagle of the Watch		w
Early Frost		u
Early Harvest		g
Earnest Fellowship		w
Earsplitting Rats		b
Earth Elemental		r
Earth Rift		r
Earth Servant		r
Earth Surge		g
Earthbind		r
Earthblighter		b
Earthbrawn		g
Earthcraft		g
Earthen Goo		rg
Earthlink		brg
Earthlore		g
Earthquake		r
Earthshaker		r
Earwig Squad		b
Eastern Paladin		b
Eaten by Spiders		g
Eater of Days		
Eater of Hope		b
Eater of the Dead		b
Ebon Dragon		b
Ebon Drake		b
Ebon Praetor		b
Ebon Stronghold	b	
Ebonblade Reaper		b
Ebony Charm		b
Ebony Horse		
Ebony Owl Netsuke		
Ebony Rhino		
Ebony Treefolk		bg
Echo Chamber		
Echo Circlet		
Echo Mage		u
Echo Tracer		u
Echoing Calm		w
Echoing Courage		g
Echoing Decay		b
Echoing Ruin		r
Echoing Truth		u
Edge of Autumn		g
Edge of Malacol		
Edge of the Divinity		wb
Edgewalker		wb
Edric, Spymaster of Trest		ug
Eel Umbra		u
Eerie Procession		u
Ego Erasure		u
Eidolon of Blossoms		g
Eidolon of Countless Battles		w
Eidolon of Rhetoric		w
Eidolon of the Great Revel		r
Eiganjo Castle	w	w
Eiganjo Free-Riders		w
Eight-and-a-Half-Tails		w
Eight-and-a-Half-Tails Avatar		
Eightfold Maze		w
Ekundu Cyclops		r
Ekundu Griffin		w
El-Hajjâj		b
Eladamri		
Eladamri's Call		wg
Eladamri's Vineyard	g	g
Eladamri, Lord of Leaves		g
Eladamri, Lord of Leaves Avatar	g	
Eland Umbra		w
Elbrus, the Binding Blade		
Elder Cathar		w
Elder Druid		g
Elder Land Wurm		w
Elder Mastery		ubr
Elder Pine of Jukai		g
Elder Spawn		u
Elder of Laurels		g
Elderscale Wurm		g
Elderwood Scion		wg
Eldrazi Conscription		
Eldrazi Monument		
Eldrazi Temple		
Electric Eel		ur
Electrickery		r
Electrolyze		ur
Electropotence		r
Electrostatic Bolt		r
Electryte		r
Elemental		
Elemental Appeal		r
Elemental Augury		ubr
Elemental Mastery		r
Elemental Resonance		g
Elemental Shaman		
Elephant		
Elephant Ambush		g
Elephant Grass		g
Elephant Graveyard		
Elephant Guide		g
Elephant Resurgence		g
Elesh Norn, Grand Cenobite		w
Elf Replica		g
Elf Warrior		
Elfhame Palace	wg	
Elfhame Sanctuary		g
Elgaud Inquisitor		w
Elgaud Shieldmate		u
Elite Arcanist		u
Elite Archers		w
Elite Cat Warrior		g
Elite Inquisitor		w
Elite Javelineer		w
Elite Skirmisher		w
Elite Vanguard		w
Elixir of Immortality		
Elixir of Vitality		
Elkin Bottle		
Elkin Lair		r
Eloren Wilds		
Elsewhere Flask		
Elspeth Tirel		w
Elspeth, Knight-Errant		w
Elspeth, Sun's Champion		w
Elusive Krasis		ug
Elven Cache		g
Elven Fortress		g
Elven Lyre		
Elven Palisade		g
Elven Riders		g
Elven Rite		g
Elven Warhounds		g
Elves of Deep Shadow	b	g
Elvish Aberration	g	g
Elvish Archdruid	g	g
Elvish Archers		g
Elvish Bard		g
Elvish Berserker		g
Elvish Branchbender		g
Elvish Champion		g
Elvish Champion Avatar	g	
Elvish Eulogist		g
Elvish Farmer		g
Elvish Fury		g
Elvish Guidance	g	g
Elvish Handservant		g
Elvish Harbinger	wubrg	g
Elvish Healer		w
Elvish Herder		g
Elvish Hexhunter		wg
Elvish House Party		g
Elvish Hunter		g
Elvish Impersonators		g
Elvish Lookout		g
Elvish Lyrist		g
Elvish Mystic	g	g
Elvish Pathcutter		g
Elvish Pioneer		g
Elvish Piper		g
Elvish Promenade		g
Elvish Ranger		g
Elvish Scout		g
Elvish Scrapper		g
Elvish Skysweeper		g
Elvish Soultiller		g
Elvish Spirit Guide	g	g
Elvish Vanguard		g
Elvish Visionary		g
Elvish Warrior		g
Emancipation Angel		w
Embalmed Brawler		b
Embargo		u
Ember Beast		r
Ember Gale		r
Ember Hauler		r
Ember Shot		r
Ember Swallower		r
Ember Weaver		g
Ember-Fist Zubera		r
Embermage Goblin		r
Embersmith		r
Emberstrike Duo		br
Emberwilde Augur		r
Emberwilde Caliph		ur
Emberwilde Djinn		r
Emblazoned Golem		
Emblem of the Warmind		r
Embolden		w
Embrace My Diabolical Vision		
Emcee		w
Emerald Charm		g
Emerald Dragonfly		g
Emerald Medallion		
Emerald Oryx		g
Emerge Unscathed		w
Emeria Angel		w
Emeria, the Sky Ruin	w	
Emissary of Despair		b
Emissary of Hope		w
Emmara Tandris		wg
Emmessi Tome		
Emperor Crocodile		g
Empress Galina		u
Empty City Ruse		w
Empty the Catacombs		b
Empty the Warrens		r
Empty-Shrine Kannushi		w
Empyrial Archangel		wug
Empyrial Armor		w
Empyrial Plate		
Emrakul's Hatcher		r
Emrakul, the Aeons Torn		
Enatu Golem		
Enchanted Being		w
Enchanted Evening		wu
Enchantment Alteration		u
Enchantress's Presence		g
Enclave Cryptologist		u
Enclave Elite		u
Encroach		b
Encroaching Wastes		
Encrust		u
Endangered Armodon		g
Endbringer's Revel		b
Endemic Plague		b
Endless Cockroaches		b
Endless Horizons		w
Endless Ranks of the Dead		b
Endless Scream		b
Endless Swarm		g
Endless Whispers		b
Endless Wurm		g
Endoskeleton		
Endrek Sahr, Master Breeder		b
Endure		w
Enduring Ideal		w
Enduring Renewal		w
Enemy of the Guildpact		b
Energizer		
Energy Arc		wu
Energy Bolt		wr
Energy Chamber		
Energy Field		u
Energy Flux		u
Energy Storm		w
Energy Tap		u
Energy Vortex		u
Enervate		u
Enfeeblement		b
Engineered Explosives		
Engineered Plague		b
Engulfing Flames		r
Engulfing Slagwurm		g
Enigma Eidolon		u
Enigma Sphinx		wub
Enigma Sphinx Avatar		
Enlarge		g
Enlightened Tutor		w
Enlisted Wurm		wg
Enlistment Officer		w
Enormous Baloth		g
Enrage		r
Enraging Licid		r
Enshrined Memories		g
Enslave		b
Enslaved Dwarf		r
Enslaved Horror		b
Enslaved Scout		r
Ensnare		u
Ensnaring Bridge		
Ensouled Scimitar		
Entangler		w
Entangling Trap		w
Entangling Vines		g
Enter the Dungeon		b
Enter the Infinite		u
Entomb		b
Entomber Exarch		b
Entrails Feaster		b
Entreat the Angels		w
Entropic Eidolon		b
Entropic Specter		b
Envelop		u
Eon Hub		
Ephara's Enlightenment		wu
Ephara's Radiance		w
Ephara's Warden		w
Ephara, God of the Polis		wu
Ephemeron		u
Epic Experiment		ur
Epic Proportions		g
Epic Struggle		g
Epicenter		r
Epiphany Storm		r
Epochrasite		
Equal Treatment		w
Equilibrium		u
Equinox		w
Equipoise		w
Eradicate		b
Erase		w
Erayo, Soratami Ascendant		u
Erdwal Ripper		r
Erebos's Emissary		b
Erebos, God of the Dead		b
Erg Raiders		b
Erhnam Djinn		g
Erhnam Djinn Avatar		
Erithizon		g
Eron the Relentless		r
Erosion		u
Errand of Duty		w
Errant Doomsayers		w
Errant Ephemeron		u
Errant Minion		u
Errantry		r
Erratic Explosion		r
Erratic Mutation		u
Erratic Portal		
Ersatz Gnomes		
Ertai		
Ertai's Familiar		u
Ertai's Meddling		u
Ertai's Trickery		u
Ertai, Wizard Adept		u
Ertai, the Corrupted		wub
Escape Artist		u
Escape Routes		u
Escaped Null		b
Escaped Shapeshifter		u
Esper Battlemage		wub
Esper Charm		wub
Esper Cormorants		wu
Esper Panorama		
Esper Sojourners		wub
Esper Stormblade		wub
Esperzoa		u
Essence Backlash		ur
Essence Bottle		
Essence Drain		b
Essence Feed		b
Essence Filter		g
Essence Flare		u
Essence Fracture		u
Essence Harvest		b
Essence Leak		u
Essence Scatter		u
Essence Sliver		w
Essence Vortex		ub
Essence Warden		g
Essence of the Wild		g
Etched Champion		
Etched Monstrosity		wubrg
Etched Oracle		
Etched Oracle Avatar		wubrg
Eternal Dominion		u
Eternal Dragon		w
Eternal Flame		r
Eternal Warrior		r
Eternal Witness		g
Eternity Snare		u
Eternity Vessel		
Ether Well		u
Ethercaste Knight		wu
Ethereal Armor		w
Ethereal Champion		w
Ethereal Haze		w
Ethereal Usher		u
Ethereal Whiskergill		u
Etherium Abomination		ub
Etherium Astrolabe		ub
Etherium Sculptor		u
Etherium-Horn Sorcerer		ur
Ethersworn Adjudicator		wub
Ethersworn Canonist		w
Ethersworn Shieldmage		wu
Etherwrought Page		wub
Eunuchs' Intrigues		r
Eureka		g
Evacuation		u
Evanescent Intellect		u
Evangel of Heliod		w
Evangelize		w
Evaporate		r
Evasive Action		u
Even the Odds		w
Everbark Shaman		g
Everflame Eidolon		r
Everflowing Chalice		
Everglades	b	
Everglove Courier		g
Everlasting Torment		br
Evermind		u
Evernight Shade		b
Evershrike		wb
Every Hope Shall Vanish		
Every Last Vestige Shall Rot		
Evil Comes to Fruition		
Evil Eye of Orms-by-Gore		b
Evil Eye of Urborg		b
Evil Presence		b
Evil Twin		ub
Evincar's Justice		b
Eviscerator		b
Evolution Charm		g
Evolution Vat		ug
Evolving Wilds		
Exalted Angel		w
Exalted Dragon		w
Exava, Rakdos Blood Witch		br
Excavation		u
Excavator		
Excise		w
Exclude		u
Exclusion Ritual		w
Excommunicate		w
Excoriate		w
Excruciator		r
Execute		b
Executioner's Capsule		b
Executioner's Hood		
Executioner's Swing		wb
Exhaustion		u
Exhume		b
Exhumer Thrull		b
Exile		w
Exile into Darkness		b
Exiled Boggart		b
Exiled Doomsayer		w
Exorcist		w
Exoskeletal Armor		g
Exotic Curse		b
Exotic Disease		b
Exotic Orchard	wubrg	
Expedition Map		
Expendable Troops		w
Experiment Kraj		ug
Experiment One		g
Exploding Borders		rg
Exploration		g
Explore		g
Explorer's Scope		
Explosive Growth		g
Explosive Impact		r
Explosive Revelation		r
Explosive Vegetation		g
Expunge		b
Exquisite Blood		b
Exsanguinate		b
Extinction		b
Extinguish		u
Extinguish All Hope		b
Extirpate		b
Extortion		b
Extra Arms		r
Extract		u
Extractor Demon		b
Extraplanar Lens		
Extravagant Spirit		u
Extruder		
Exuberant Firestoker		r
Eye Gouge		b
Eye Spy		u
Eye for an Eye		w
Eye of Doom		
Eye of Nowhere		u
Eye of Ramos	u	
Eye of Singularity		w
Eye of Ugin		
Eye of Yawgmoth		
Eye of the Storm		u
Eye to Eye		b
Eyeblight's Ending		b
Eyes in the Skies		w
Eyes of the Watcher		u
Eyes of the Wisent		g
Ezuri's Archers		g
Ezuri's Brigade		g
Ezuri, Renegade Leader		g
Fa'adiyah Seer		g
Fable of Wolf and Owl		ug
Fabled Hero		w
Fabricate		u
Face of Fear		b
Face to Face		r
Faceless Butcher		b
Faceless Devourer		b
Faces of the Past		u
Facevaulter		b
Fact or Fiction		u
Fade Away		u
Fade from Memory		b
Fade into Antiquity		g
Faerie Conclave	u	u
Faerie Harbinger		u
Faerie Impostor		u
Faerie Invaders		u
Faerie Macabre		b
Faerie Mechanist		u
Faerie Noble		g
Faerie Squadron		u
Faerie Swarm		u
Faerie Tauntings		b
Faerie Trickery		u
Faith Healer		w
Faith's Fetters		w
Faith's Reward		w
Faith's Shield		w
Faithful Squire		w
Faithless Looting		r
Falkenrath Aristocrat		br
Falkenrath Exterminator		r
Falkenrath Marauders		r
Falkenrath Noble		b
Falkenrath Torturer		b
Fall of the Gavel		wu
Fall of the Hammer		r
Fallen Angel		b
Fallen Angel Avatar		
Fallen Askari		b
Fallen Cleric		b
Fallen Ferromancer		r
Fallen Ideal		b
Falling Star		r
Falling Timber		g
Fallow Earth		g
Fallow Wurm		g
Fallowsage		u
False Cure		b
False Dawn		w
False Defeat		w
False Demise		u
False Memories		u
False Mourning		g
False Orders		r
False Peace		w
False Prophet		w
False Summoning		u
Falter		r
Familiar Ground		g
Familiar's Ruse		u
Famine		b
Famished Ghoul		b
Fanatic of Mogis		r
Fanatic of Xenagos		rg
Fanatical Devotion		w
Fanatical Fever		g
Fang Skulkin		
Fangren Firstborn		g
Fangren Hunter		g
Fangren Marauder		g
Fangren Pathcutter		g
Fanning the Flames		r
Far // Away		b
Far Wanderings		g
Farbog Boneflinger		b
Farbog Explorer		w
Farewell to Arms		b
Farhaven Elf		g
Farmstead		w
Farrel's Mantle		w
Farrel's Zealot		w
Farrelite Priest	w	w
Farseek		g
Farsight Mask		
Fascist Art Director		w
Fastbond		g
Fasting		w
Fat Ass		g
Fatal Attraction		r
Fatal Blow		b
Fatal Frenzy		r
Fatal Fumes		b
Fatal Lore		b
Fatal Mutation		b
Fate Foretold		u
Fate Transfer		ub
Fate Unraveler		b
Fated Conflagration		r
Fated Infatuation		u
Fated Intervention		g
Fated Retribution		w
Fated Return		b
Fatespinner		u
Fatestitcher		u
Fathom Mage		ug
Fathom Seer		u
Fathom Trawl		u
Fatigue		u
Fault Line		r
Fault Riders		r
Faultgrinder		r
Fauna Shaman		g
Favor of the Mighty		w
Favor of the Overbeing		ug
Favor of the Woods		g
Favorable Destiny		w
Favorable Winds		u
Favored Hoplite		w
Fear		b
Fearsome Temper		r
Feast of Blood		b
Feast of Dreams		b
Feast of Flesh		b
Feast of Worms		g
Feast of the Unicorn		b
Feast or Famine		b
Fecundity		g
Feebleness		b
Feed the Machine		
Feed the Pack		g
Feedback		u
Feedback Bolt		r
Feeding Frenzy		b
Feeding Grounds		
Feeling of Dread		wu
Feint		r
Feldon's Cane		
Felhide Brawler		b
Felhide Minotaur		b
Felhide Petrifier		b
Felhide Spiritbinder		r
Felidar Sovereign		w
Felidar Umbra		w
Fell Shepherd		b
Fellwar Stone	wubrg	
Femeref Archers		g
Femeref Enchantress		wg
Femeref Healer		w
Femeref Knight		w
Femeref Scouts		w
Fen Stalker		b
Fencer Clique		u
Fencer's Magemark		r
Fencing Ace		w
Fend Off		w
Fendeep Summoner		b
Feral Animist		rg
Feral Contest		g
Feral Deceiver		g
Feral Hydra		g
Feral Instinct		g
Feral Invocation		g
Feral Lightning		r
Feral Ridgewolf		r
Feral Shadow		b
Feral Thallid		g
Feral Throwback		g
Ferocious Charge		g
Ferocity		g
Feroz's Ban		
Ferropede		
Ferrovore		r
Fertile Ground	wubrg	g
Fertile Imagination		g
Fertilid		g
Fervent Cathar		r
Fervent Charge		wbr
Fervent Denial		u
Fervor		r
Festercreep		b
Festerhide Boar		g
Festering Evil		b
Festering Goblin		b
Festering March		b
Festering Newt		b
Festering Wound		b
Festival		w
Festival of Trokin		w
Festival of the Guildpact		w
Fetid Heath	wb	wb
Fetid Horror		b
Fettergeist		u
Feudkiller's Verdict		w
Fever Charm		r
Fevered Convulsions		b
Fevered Strength		b
Fickle Efreet		r
Fiddlehead Kami		g
Field Marshal		w
Field Surgeon		w
Field of Dreams		u
Field of Reality		u
Field of Souls		w
Fieldmist Borderpost	wu	wu
Fields of Summer		
Fiend Hunter		w
Fiend of the Shadows		b
Fiendslayer Paladin		w
Fierce Empath		g
Fiery Bombardment		r
Fiery Conclusion		r
Fiery Fall		r
Fiery Gambit		r
Fiery Hellhound		r
Fiery Justice		wrg
Fiery Mantle		r
Fiery Temper		r
Fight or Flight		w
Fight to the Death		wr
Fighting Chance		r
Fighting Drake		u
Figure of Destiny		wr
Figure of Destiny Avatar		
Filigree Angel		wu
Filigree Fracture		g
Filigree Sages		u
Fill with Fright		b
Filth		b
Filthy Cur		b
Final Fortune		r
Final Judgment		w
Final Punishment		b
Final Revels		b
Final Strike		b
Final-Sting Faerie		b
Finest Hour		wug
Fire // Ice		r
Fire Ambush		r
Fire Ants		r
Fire Bowman		r
Fire Covenant		br
Fire Diamond	r	
Fire Dragon		r
Fire Drake		r
Fire Elemental		r
Fire Imp		r
Fire Juggler		r
Fire Servant		r
Fire Snake		r
Fire Sprites	r	g
Fire Tempest		r
Fire Whip		r
Fire and Brimstone		w
Fire at Will		wr
Fire-Belly Changeling		r
Fire-Field Ogre		ubr
Fire-Lit Thicket	rg	rg
Fireball		r
Fireblast		r
Firebolt		r
Firebrand Ranger		rg
Firebreathing		r
Firecat Blitz		r
Firedrinker Satyr		r
Firefist Striker		r
Firefly		r
Firefright Mage		r
Firemane Angel		wr
Firemane Avenger		wr
Firemaw Kavu		r
Firemind's Foresight		ur
Fires of Undeath		br
Fires of Yavimaya		rg
Firescreamer		br
Fireshrieker		
Fireslinger		r
Firespout		rg
Firestorm		r
Firestorm Hellkite		ur
Firestorm Phoenix		r
Firewake Sliver		rg
Firewild Borderpost	rg	rg
Firewing Phoenix		r
First Come, First Served		w
First Volley		r
Fishliver Oil		u
Fissure		r
Fissure Vent		r
Fist of Suns		wubrg
Fistful of Force		g
Fists of Ironwood		g
Fists of the Anvil		r
Fists of the Demigod		br
Fit of Rage		r
Five-Alarm Fire		r
Flaccify		u
Flagstones of Trokair	w	
Flailing Drake		g
Flailing Manticore		r
Flailing Ogre		r
Flailing Soldier		r
Flame Burst		r
Flame Elemental		r
Flame Fusillade		r
Flame Jab		r
Flame Javelin		r
Flame Jet		r
Flame Rift		r
Flame Slash		r
Flame Spirit		r
Flame Wave		r
Flame-Kin War Scout		r
Flame-Kin Zealot		wr
Flame-Wreathed Phoenix		r
Flameblast Dragon		r
Flameborn Hellion		r
Flameborn Viron		r
Flamebreak		r
Flamecast Wheel		
Flamecore Elemental		r
Flamekin Bladewhirl		r
Flamekin Brawler		r
Flamekin Harbinger		r
Flamekin Spitfire		r
Flames of the Blood Hand		r
Flames of the Firebrand		r
Flameshot		r
Flamespeaker Adept		r
Flamespeaker's Will		r
Flamestick Courier		r
Flametongue Kavu		r
Flametongue Kavu Avatar		
Flamewave Invoker		r
Flaming Gambit		r
Flaming Sword		r
Flanking Troops		w
Flare		r
Flaring Flame-Kin		r
Flaring Pain		r
Flash		u
Flash Conscription		wr
Flash Counter		u
Flash Flood		u
Flash Foliage		g
Flash of Defiance		r
Flash of Insight		u
Flashfires		r
Flashfreeze		u
Flay		b
Flayed Nim		b
Flayer Husk		
Flayer of the Hatebound		r
Fledgling Djinn		b
Fledgling Dragon		r
Fledgling Griffin		w
Fledgling Imp		b
Fledgling Mawcor		u
Fledgling Osprey		u
Fleecemane Lion		wg
Fleet-Footed Monk		w
Fleetfeather Cockatrice		ug
Fleetfeather Sandals		
Fleetfoot Panther		wg
Fleeting Aven		u
Fleeting Distraction		u
Fleeting Image		u
Flensermite		b
Flesh // Blood		rg
Flesh Allergy		b
Flesh Reaver		b
Flesh-Eater Imp		b
Fleshbag Marauder		b
Fleshformer		wubrg
Fleshgrafter		b
Fleshmad Steed		b
Fleshpulper Giant		r
Fleshwrither		b
Flicker		w
Flickerform		w
Flickering Spirit		w
Flickering Ward		w
Flickerwisp		w
Flight		u
Flight Spellbomb		u
Flight of Fancy		u
Fling		r
Flint Golem		
Flinthoof Boar		rg
Flitterstep Eidolon		u
Floating Shield		w
Floating-Dream Zubera		u
Flock of Rabid Sheep		g
Flood		u
Flood Plain		
Floodbringer		u
Floodchaser		u
Flooded Grove	ug	ug
Flooded Shoreline		u
Flooded Strand		
Flooded Woodlands		ub
Floodgate		u
Floodtide Serpent		u
Floodwater Dam		
Floral Spuzzem		g
Flourishing Defenses		g
Flow of Ideas		u
Flow of Maggots		b
Flowering Field		w
Flowering Lumberknot		g
Flowstone Armor		
Flowstone Blade		r
Flowstone Channeler		r
Flowstone Charger		wr
Flowstone Crusher		r
Flowstone Embrace		r
Flowstone Flood		r
Flowstone Giant		r
Flowstone Hellion		r
Flowstone Mauler		r
Flowstone Overseer		r
Flowstone Salamander		r
Flowstone Sculpture		
Flowstone Shambler		r
Flowstone Slide		r
Flowstone Strike		r
Flowstone Surge		r
Flowstone Thopter		
Flowstone Wall		r
Flowstone Wyvern		r
Fluctuator		
Flurry of Horns		r
Flurry of Wings		wug
Flusterstorm		u
Flux		u
Fluxcharger		ur
Flying Carpet		
Flying Men		u
Fodder Cannon		
Fodder Launch		b
Fog		g
Fog Bank		u
Fog Elemental		u
Fog Patch		g
Fog of Gnats		b
Foil		u
Fold into AEther		u
Folk Medicine		wg
Folk of An-Havva		g
Folk of the Pines		g
Followed Footsteps		u
Fomori Nomad		r
Font of Fertility		g
Font of Fortunes		u
Font of Ire		r
Font of Mythos		
Font of Return		b
Font of Vigor		w
Food Chain	wubrg	g
Fool's Demise		u
Fool's Tome		
Foot Soldiers		w
Footbottom Feast		b
Foothill Guide		w
Footsteps of the Goryo		b
Foratog		g
Forbid		u
Forbidden Alchemy		ub
Forbidden Crypt		b
Forbidden Lore		g
Forbidden Orchard	wubrg	
Forbidden Ritual		b
Forbidding Watchtower	w	w
Force Bubble		w
Force Spike		u
Force Void		u
Force of Nature		g
Force of Savagery		g
Force of Will		u
Forced Adaptation		g
Forced Fruition		u
Forced March		b
Forced Retreat		u
Forced Worship		w
Forcefield		
Forcemage Advocate		g
Foresee		u
Foreshadow		u
Foresight		u
Forest	g	
Forest Bear		g
Forethought Amulet		
Forfend		w
Forge Armor		r
Forge Devil		r
Forgeborn Oreads		r
Forgestoker Dragon		r
Forget		u
Forgotten Ancient		g
Forgotten Cave	r	r
Forgotten Harvest		g
Forgotten Lore		g
Foriysian Brigade		w
Foriysian Interceptor		w
Foriysian Totem	r	r
Fork		r
Forked Bolt		r
Forked Lightning		r
Forked-Branch Garami		g
Forlorn Pseudamma		b
Form of the Dragon		r
Form of the Squirrel		g
Formation		w
Forsaken City	wubrg	
Forsaken Drifters		b
Forsaken Wastes		b
Fortified Area		w
Fortify		w
Fortitude		g
Fortress Crab		u
Fortress Cyclops		wr
Fortune Thief		r
Fossil Find		rg
Foster		g
Foul Familiar		b
Foul Imp		b
Foul Presence		b
Foul Spirit		b
Foundry Champion		wr
Foundry Street Denizen		r
Fountain Watch		w
Fountain of Cho	w	
Fountain of Youth		
Fowl Play		u
Foxfire		g
Foxfire Oak		rg
Fraction Jackson		g
Fractured Loyalty		r
Fractured Powerstone		
Fracturing Gust		wg
Framed!		u
Frankenstein's Monster		b
Frankie Peanuts		w
Frantic Purification		w
Frantic Salvage		w
Frantic Search		u
Frazzle		u
Frazzled Editor		r
Free-Range Chicken		g
Free-for-All		u
Freed from the Real		u
Freewind Equenaut		w
Freewind Falcon		w
Frenetic Efreet		ur
Frenetic Efreet Avatar		
Frenetic Ogre		r
Frenetic Raptor		r
Frenetic Sliver		ur
Frenzied Goblin		r
Frenzied Tilling		rg
Frenzy Sliver		b
Fresh Meat		g
Fresh Volunteers		w
Freyalise Supplicant		g
Freyalise's Charm		g
Freyalise's Radiance		g
Freyalise's Winds		g
Frightcrawler		b
Frightful Delusion		u
Frightshroud Courier		b
Frilled Oculus		ug
Frog Tongue		g
Frogmite		
Frogtosser Banneret		b
From the Ashes		r
Frontier Guide		g
Frontline Medic		w
Frontline Sage		u
Frontline Strategist		w
Frost Breath		u
Frost Giant		r
Frost Marsh	ub	
Frost Ogre		r
Frost Raptor		u
Frost Titan		u
Frostburn Weird		ur
Frostling		r
Frostweb Spider		g
Frostwielder		r
Frostwind Invoker		u
Frozen AEther		u
Frozen Shade		b
Frozen Solid		u
Fruition		g
Fuel for the Cause		u
Fugitive Druid		g
Fugitive Wizard		u
Fugue		b
Fulgent Distraction		w
Full Moon's Rise		g
Fulminator Mage		br
Fumarole		br
Fume Spitter		b
Fumiko the Lowblood		r
Funeral Charm		b
Funeral March		b
Funeral Pyre		w
Fungal Behemoth		g
Fungal Bloom		g
Fungal Reaches	wubrg	
Fungal Shambler		ubg
Fungal Sprouting		g
Fungus Elemental		g
Fungus Sliver		g
Fungusaur		g
Furious Assault		r
Furious Resistance		r
Furnace Brood		r
Furnace Celebration		r
Furnace Dragon		r
Furnace Layer		
Furnace Scamp		r
Furnace Spirit		r
Furnace Whelp		r
Furnace of Rath		r
Furor of the Bitten		r
Fury Charm		r
Fury Sliver		r
Fury of the Horde		r
Furyborn Hellkite		r
Furystoke Giant		r
Fusion Elemental		wubrg
Future Sight		u
Fylamarid		u
Fylgja		w
Fyndhorn Bow		
Fyndhorn Brownie		g
Fyndhorn Druid		g
Fyndhorn Elder	g	g
Fyndhorn Elves	g	g
Fyndhorn Pollen		g
Gabriel Angelfire		wg
Gaddock Teeg		wg
Gaea's Anthem		g
Gaea's Avenger		g
Gaea's Balance		g
Gaea's Blessing		g
Gaea's Bounty		g
Gaea's Cradle	g	
Gaea's Embrace		g
Gaea's Herald		g
Gaea's Liege		g
Gaea's Might		g
Gaea's Revenge		g
Gaea's Skyfolk		ug
Gaea's Touch	g	g
Gahiji, Honored One		wrg
Gainsay		u
Gale Force		g
Galepowder Mage		w
Galerider Sliver		u
Galina's Knight		wu
Gallantry		w
Gallowbraid		b
Gallows Warden		w
Gallows at Willow Hill		
Galvanic Alchemist		u
Galvanic Arc		r
Galvanic Blast		r
