Font of Vigor		w
Food Chain	wubrg	g
Food Coma		w
Food Fight		r
Fool's Demise		u
Fool's Tome		
Foolish Fate		b
Foot Chopper		b
Foot Elite		wb
Foot Headquarters	wb	
Foot Mystic		b
Foot Ninjas		wb
Foot Soldiers		w
Footbottom Feast		b
Footfall Crater		r
Foothill Guide		w
Footlight Fiend		br
Footsteps of the Goryo		b
For Each of You, a Gift		
For the Ancestors		g
For the Common Good		g
For the Emperor!		w
For the Family		g
Foraging Wickermaw	wubrg	
Foratog		g
Foray of Orcs		r
Forbid		u
Forbidden Alchemy		ub
Forbidden Crypt		b
Forbidden Friendship		r
Forbidden Lore		g
Forbidden Orchard	wubrg	
Forbidden Ritual		b
Forbidding Spirit		w
Forbidding Watchtower	w	w
Force Away		u
Force Bubble		w
Force Spike		u
Force Void		u
Force of Despair		b
Force of Nature		g
Force of Negation		u
Force of Rage		r
Force of Rowan		r
Force of Savagery		g
Force of Vigor		g
Force of Virtue		w
Force of Will		u
Forced Adaptation		g
Forced Fruition		u
Forced Landing		g
Forced March		b
Forced Retreat		u
Forced Worship		w
Forcefield		
Forceful Cultivator		g
Forceful Denial		u
Forcemage Advocate		g
Forebear's Blade		
Foreboding Fruit		b
Foreboding Landscape	c	ubg
Foreboding Ruins	br	
Foreboding Statue	wubrg	
Foreboding Statue // Forsaken Thresher	wubrg	
Foreboding Steamboat		b
Forecasting Fortune Teller		u
Forensic Gadgeteer		u
Forensic Researcher		u
Forerunner of Slaughter		br
Forerunner of the Coalition		b
Forerunner of the Empire		r
Forerunner of the Heralds		g
Forerunner of the Legion		w
Foresee		u
Foreshadow		u
Foresight		u
Forest	g	
Forest Bear		g
Forestfolk		ug
Forethought Amulet		
Forever Young		b
Forfend		w
Forge Anew		w
Forge Armor		r
Forge Boss		br
Forge Devil		r
Forge of Heroes	c	
Forgeborn Oreads		r
Forgeborn Phoenix		r
Forgefire Automaton		b
Forgehammer Centurion		r
Forger's Foundry	u	u
Forgestoker Dragon		r
Forget		u
Forging the Anchor		u
Forging the Tyrite Sword		wr
Forgotten Ancient		g
Forgotten Cave	r	r
Forgotten Cellar		g
Forgotten Cellar // Walk-In Closet		g
Forgotten Creation		u
Forgotten Harvest		g
Forgotten Lore		g
Forgotten Monument	wubrgc	
Forgotten Sentinel		
Foriysian Brigade		w
Foriysian Interceptor		w
Foriysian Totem	r	r
Fork		r
Fork in the Road		g
Forked Bolt		r
Forked Lightning		r
Forked-Branch Garami		g
Forktail Sweep		r
Forktail Sweep // Fang Dragon		r
Forlorn Flats	wb	
Forlorn Pseudamma		b
Form a Posse		wr
Form of the Approach of the Second Sun		w
Form of the Dinosaur		r
Form of the Dragon		r
Form of the Mulldrifter		u
Form of the Squirrel		g
Form of the Stax Player		w
Formation		w
Formation Breaker		g
Formidable Speaker		g
Formless Genesis		g
Formless Nurturing		g
Forsake the Worldly		w
Forsaken City	wubrg	
Forsaken Crossroads		
Forsaken Drifters		b
Forsaken Miner		b
Forsaken Monument	c	c
Forsaken Sanctuary	wb	
Forsaken Thresher	wubrg	
Forsaken Thresher // Foreboding Statue	wubrg	
Forsaken Wastes		b
Forsworn Paladin		b
Forth Eorlingas!		wr
Fortified Area		w
Fortified Beachhead	wu	
Fortified Rampart		w
Fortified Village	wg	
Fortify		w
Fortifying Draught		g
Fortifying Provisions		w
Fortitude		g
Fortress Crab		u
Fortress Cyclops		wr
Fortress Kin-Guard		w
Fortuitous Find		b
Fortunate Few		w
Fortune Teller		
Fortune Teller's Talent		u
Fortune Thief		r
Fortune's Favor		u
Fortune, Loyal Steed		w
Forum Familiar		w
Forum Filibuster		w
Forum Necroscribe		b
Forum of Amity	wb	wb
Forum's Favor		w
Forum's Favor // Honorbound Page		w
Fossil Find		rg
Foster		g
Foul Emissary		g
Foul Familiar		b
Foul Imp		b
Foul Orchard	bg	
Foul Play		b
Foul Presence		b
Foul Rebirth		b
Foul Rebirth // Promise of Aclazotz		b
Foul Renewal		b
Foul Roads	b	b
Foul Spirit		b
Foul Watcher		u
Foul-Tongue Invocation		b
Foul-Tongue Shriek		b
Foulmire Knight		b
Foulmire Knight // Profane Insight		b
Found Footage		
Foundation Breaker		g
Founding of Omashu		r
Founding the Third Path		u
Foundry Assembler		
Foundry Beetle		r
Foundry Champion		wr
Foundry Groundbreaker		g
Foundry Helix		wr
Foundry Hornet		b
Foundry Inspector		
Foundry Screecher		b
Foundry Street Denizen		r
Foundry of the Consuls	c	
Fountain Watch		w
Fountain of Cho	w	
Fountain of Ichor	wubrg	
Fountain of Renewal		
Fountain of Youth		
Fountainport	c	
Fountainport Bell		
Fountainport Charmer		g
Four Knocks		w
Fourth Bridge Prowler		b
Fourth Stage of Magic Design		u
Fowl Play		u
Fowl Strike		g
Foxfire		g
Foxfire Oak		rg
Fractal Anomaly		u
Fractal Harness		g
Fractal Mascot		ug
Fractal Summoning		ug
Fractal Tender		ug
Fractalize		u
Fraction Jackson		g
Fracture		wb
Fractured Identity		wu
Fractured Loyalty		r
Fractured Powerstone	c	
Fractured Realm		u
Fractured Realm // Mirror Room		u
Fractured Sanity		u
Fracturing Gust		wg
Fragment Reality		w
Fragment of Konda		w
Fragment of Konda // The Fall of Lord Konda		w
Fragmentize		w
Framed!		u
Francisco, Fowl Marauder		b
Frankenstein's Monster		b
Frankie Peanuts		w
Franklin Richards, Ascendant		r
Frantic Confrontation		r
Frantic Firebolt		r
Frantic Inventory		u
Frantic Purification		w
Frantic Salvage		w
Frantic Scapegoat		r
Frantic Search		u
Frantic Strength		g
Fraternal Exaltation		u
Fraying Line		
Fraying Omnipotence		b
Fraying Sanity		u
Frazzle		u
Frazzled Editor		r
Free from Flesh		r
Free the Fae		u
Free the Fae // Picklock Prankster		u
Free-Range Chicken		g
Free-for-All		u
Freed from the Real		u
Freedom Fighter Recruit		r
Freejam Regent		r
Freelance Muscle		g
Freestrider Commando		g
Freestrider Lookout		g
Freewind Equenaut		w
Freewind Falcon		w
Freeze in Place		u
Frenemy of the Guildpact		g
Frenetic Efreet		ur
Frenetic Efreet Avatar		
Frenetic Ogre		r
Frenetic Raptor		r
Frenetic Sliver		ur
Frenzied Arynx		rg
Frenzied Baloth		g
Frenzied Devils		r
Frenzied Fugue		r
Frenzied Geistblaster		r
Frenzied Goblin		r
Frenzied Gorespawn		br
Frenzied Rage		r
Frenzied Raider		r
Frenzied Raptor		r
Frenzied Saddlebrute		r
Frenzied Tilling		rg
Frenzied Trapbreaker		g
Frenzied Trapbreaker // Outland Liberator		g
Frenzy Sliver		b
Fresh Meat		g
Fresh Start		u
Fresh Volunteers		w
Fresh-Faced Recruit		wr
Fretwork Colony		b
Freya Crescent	r	r
Freyalise Supplicant		g
Freyalise's Charm		g
Freyalise's Radiance		g
Freyalise's Winds		g
Freyalise, Llanowar's Fury	g	g
Freyalise, Skyshroud Partisan		g
Friarball		w
Frie, Displaced in Time		ubr
Friendly Fire		r
Friendly Ghost		w
Friendly Neighborhood		w
Friendly Rivalry		rg
Friendly Teddy		
Frightcrawler		b
Frightful Delusion		u
Frightshroud Courier		b
Frilled Cave-Wurm		u
Frilled Deathspitter		r
Frilled Mystic		ug
Frilled Oculus		ug
Frilled Sandwalla		g
Frilled Sea Serpent		u
Frilled Sparkshooter		r
Frillscare Mentor		r
Frodo Baggins		wg
Frodo, Adventurous Hobbit		wb
Frodo, Determined Hero		w
Frodo, Sauron's Bane		wb
Frog Butler	wubrg	g
Frog Tongue		g
Frog-Squirrels		g
Froghemoth		g
Frogify		u
Frogkin Kidnapper		b
Frogmite		
Frogmyr Enforcer		r
Frogtosser Banneret		b
Frolicking Familiar		ur
Frolicking Familiar // Blow Off Steam		ur
From Beyond	c	g
From Father to Son		w
From Under the Floorboards		b
From the Ashes		r
From the Catacombs		b
From the Rubble		w
Frondland Felidar		wg
Frontier Bivouac	urg	
Frontier Explorer		w
Frontier Guide		g
Frontier Mastodon		g
Frontier Seeker		w
Frontier Siege	g	g
Frontier Warmonger		r
Frontline Devastator		r
Frontline Heroism		r
Frontline Medic		w
Frontline Rebel		r
Frontline Rush		wr
Frontline Sage		u
Frontline Strategist		w
Frontline War-Rager		r
Frost Augur		u
Frost Bite		r
Frost Breath		u
Frost Fair Lure Fish		ur
Frost Giant		r
Frost Lynx		u
Frost Marsh	ub	
Frost Ogre		r
Frost Raptor		u
Frost Titan		u
Frost Trickster		u
Frost Walker		u
Frostboil Snarl	ur	
Frostbridge Guard		w
Frostburn Weird		ur
Frostcliff Siege		ur
Frostfist Strider		u
Frostling		r
Frostpeak Yeti		u
Frostpyre Arcanist		u
Frostveil Ambush		u
Frostwalk Bastion	c	
Frostwalla		g
Frostweb Spider		g
Frostwielder		r
Frostwind Invoker		u
Frozen Aether		u
Frozen Shade		b
Frozen Solid		u
Frozen in Ice		u
Fruit of Tizerus		b
Fruit of the First Tree		g
Fruitcake Elemental		g
Fruition		g
Fry		r
Fuel Tank Feaster	wubrg	g
Fuel for the Cause		u
Fuel the Flames		r
Fugitive Codebreaker		r
Fugitive Droid		u
Fugitive Druid		g
Fugitive Wizard		u
Fugitive of the Judoon		g
Fugue		b
Fulgent Distraction		w
Full Bore		r
Full Flowering		g
Full Moon's Rise		g
Full Steam Ahead		g
Full Throttle		r
Fully Grown		g
Fully-Grown Treefolk		g
Fully-Grown Treefolk // Plant a Sapling		g
Fulminator Mage		br
Fumarole		br
Fumble		u
Fume Spitter		b
Fumigate		w
Fumiko the Lowblood		r
Fuming Effigy		r
Fumulus, the Infestation		b
Funeral Charm		b
Funeral Longboat		
Funeral March		b
Funeral Pyre		w
Funeral Rites		b
Funeral Room		b
Funeral Room // Awakening Hall		b
Fungal Behemoth		g
Fungal Bloom		g
Fungal Colossus		g
Fungal Fortitude		b
Fungal Infection		b
Fungal Plots		g
Fungal Reaches	rgc	
Fungal Rebirth		g
Fungal Shambler		ubg
Fungal Sprouting		g
Fungus Elemental		g
Fungus Frolic	g	g
Fungus Frolic // Brightcap Badger	g	g
Fungus Sliver		g
Fungusaur		g
Funnel-Web Recluse		g
Furgul, Quag Nurturer	g	bg
Furious		r
Furious // Fast		r
Furious Assault		r
Furious Bellow		r
Furious Forebear		w
Furious Reprisal		r
Furious Resistance		r
Furious Rise		r
Furious Spinesplitter		rg
Furious Strength		r
Furnace Brood		r
Furnace Celebration		r
Furnace Dragon		r
Furnace Gremlin		r
Furnace Hellkite		r
Furnace Host Charger		r
Furnace Layer		
Furnace Oriflamme		r
Furnace Punisher		r
Furnace Reins		r
Furnace Scamp		r
Furnace Skullbomb		r
Furnace Spirit		r
Furnace Strider		r
Furnace Whelp		r
Furnace of Rath		r
Furnace-Blessed Conqueror		wr
Furnace-Blessed Conqueror // Sun-Blessed Guardian		wr
Furor of the Bitten		r
Furtive Analyst		u
Furtive Courier		u
Furtive Homunculus		u
Fury		r
Fury Charm		r
Fury Sliver		r
Fury Storm		r
Fury of the Horde		r
Furyblade Vampire		r
Furyborn Hellkite		r
Furycalm Snarl	wr	
Furygale Flocking		r
Furystoke Giant		r
Fusion Elemental		wubrg
Fuss		wur
Fuss // Bother		wur
Future Flight		u
Future Sight		u
Futurist Forge		u
Futurist Operative		u
Futurist Sentinel		u
Futurist Spellthief		u
Fylamarid		u
Fylgja		w
Fyndhorn Bow		
Fyndhorn Brownie		g
Fyndhorn Druid		g
Fyndhorn Elder	g	g
Fyndhorn Elves	g	g
Fyndhorn Pollen		g
Fynn, the Fangbearer		g
Fíli and Kíli, Joyous	r	r
G'raha Tia		w
G'raha Tia, Scion Reborn		wub
GO TO JAIL		w
Gabriel Angelfire		wg
Gaddock Teeg		wg
Gadget Technician		ur
Gadrak, the Crown-Scourge		r
Gadwick's First Duel		u
Gadwick, the Wizened		u
Gaea's Anthem		g
Gaea's Avenger		g
Gaea's Balance		g
Gaea's Blessing		g
Gaea's Bounty		g
Gaea's Courser		g
Gaea's Cradle	g	
Gaea's Embrace		g
Gaea's Gift		g
Gaea's Herald		g
Gaea's Liege		g
Gaea's Might		g
Gaea's Protector		g
Gaea's Revenge		g
Gaea's Skyfolk		ug
Gaea's Touch	g	g
Gaea's Will		g
Gaelicat		w
Gahiji, Honored One		wrg
Gainsay		u
Gaius van Baelsar		b
Gala Greeters		g
Galactic Wayfarer		g
Galactus, Devourer of Worlds		
Galadhrim Ambush		g
Galadhrim Bow		g
Galadhrim Brigade		g
Galadhrim Guide		g
Galadriel of Lothlórien		ug
Galadriel's Dismissal		w
Galadriel, Elven-Queen		ug
Galadriel, Gift-Giver		g
Galadriel, Light of Valinor	g	wug
Galathul Galecaller		u
Galathul Galecaller // Corvid Squall		u
Galazeth Prismari	wubrg	ur
Gale Force		g
Gale Swooper		w
Gale's Redirection		u
Gale, Abyssal Conduit		ub
Gale, Conduit of the Arcane		u
Gale, Holy Conduit		wu
Gale, Primeval Conduit		ug
Gale, Storm Conduit		ur
Gale, Temporal Conduit		u
Gale, Waterdeep Prodigy		u
Galea, Kindler of Hope		wug
Galecaster Colossus		u
Galedrifter		u
Galedrifter // Waildrifter		u
Galepowder Mage		w
Galerider Sliver		u
Galestrike		u
Galewind Moose		g
Galian Beast		b
Galian Beast // Vincent Valentine		b
Galina's Knight		wu
Gallant Cavalry		w
Gallant Citizen		wg
Gallant Fowlknight		w
Gallant Pie-Wielder		w
Gallant Strike		w
Gallantry		w
Gallery of Legends		
Gallia of the Endless Dance		rg
Gallifrey Council Chamber	wubrgc	
Gallifrey Falls		wr
Gallifrey Falls // No More		wr
Gallifrey Stands		wu
Galloping Lizrog		ug
Gallowbraid		b
Gallows Warden		w
Gallows at Willow Hill		
Galuf's Final Act		g
Galvanic Alchemist		u
Galvanic Arc		r
Galvanic Blast		r
Galvanic Bombardment		r
Galvanic Discharge		r
Galvanic Giant		u
Galvanic Giant // Storm Reading		u
Galvanic Iteration		ur
Galvanic Juggernaut		
Galvanic Key		
Galvanic Relay		r
Galvanize		r
Galvanizing Sawship		r
Galvanoth		r
Gamble		r
Game Knights Live		
Game Over		b
Game Plan		u
Game Preserve		g
Game Trail	rg	
Game of Chaos		r
Game-Trail Changeling		g
Gamekeeper		g
Gamma Grotesque		g
Ganax, Astral Hunter		r
Gandalf of the Secret Fire		wur
Gandalf the Grey		ur
Gandalf the White		w
Gandalf's Sanction		ur
Gandalf, Friend of the Shire		u
Gandalf, Goblins' Bane		r
Gandalf, Goblins' Bane // Flameshape		r
Gandalf, Party Guest		wur
Gandalf, Westward Voyager		ug
Gandalf, White Rider		w
Gang Up		b
Gang of Devils		r
Gang of Elk		g
Gangly Stompling		rg
Gangrenous Goliath		b
Gangrenous Zombies		b
Garbage Elemental		r
Garbage Fire		r
Garden of Freyalise	g	g
Garden of Freyalise // Disciple of Freyalise	g	g
Gardens of Tranquil Repose		
Garenbrig Carver		g
Garenbrig Carver // Shield's Might		g
Garenbrig Growth		g
Garenbrig Growth // Virtue of Strength		g
Garenbrig Paladin		g
Garenbrig Squire		g
Gargadon		r
Gargantuan Gorilla		g
Gargantuan Leech		b
Gargantuan Slabhorn		ug
Gargantuan Slabhorn // Invasion of Pyrulea		ug
Gargos, Vicious Watcher		g
Gargoyle Castle	c	
Gargoyle Flock		ug
Gargoyle Sentinel		
Garland, Knight of Cornelia		br
Garland, Knight of Cornelia // Chaos, the Endless		br
Garland, Royal Kidnapper		ub
Garna, Bloodfist of Keld		br
Garna, the Bloodflame		br
Garnet, Princess of Alexandria		wg
Garrison Cat		w
Garrison Excavator		r
Garrison Griffin		w
Garrison Sergeant		wr
Garruk Relentless		g
Garruk Relentless // Garruk, the Veil-Cursed		g
Garruk Wildspeaker		g
Garruk the Slayer		
Garruk's Companion		g
Garruk's Gorehorn		g
Garruk's Harbinger		g
Garruk's Horde		g
Garruk's Lost Wolf		g
Garruk's Lost Wolf // Hey, Has Anyone Seen Garruk?		g
Garruk's Packleader		g
Garruk's Uprising		g
Garruk's Warsteed		g
Garruk, Apex Predator		bg
Garruk, Caller of Beasts		g
Garruk, Curse Breaker		g
Garruk, Cursed Huntsman		bg
Garruk, Primal Hunter		g
Garruk, Savage Herald		g
Garruk, Unleashed		g
Garruk, Veiled Butcher		b
Garruk, Wrath of the Wilds		g
Garruk, the Veil-Cursed		g
Garruk, the Veil-Cursed // Garruk Relentless		g
Garrulous Sycophant		b
Garth One-Eye		wubrg
Gary Clone		w
Garza Zol, Plague Queen		ubr
Garza's Assassin		b
Gas Guzzler		b
Gaseous Form		u
Gastal Blockbuster		r
Gastal Raider		b
Gastal Thrillroller		r
Gastal Thrillseeker		br
Gate Colossus		
Gate Hound		w
Gate Smasher		
Gate of the Black Dragon	b	b
Gate to Manorborn	g	g
Gate to Phyrexia		b
Gate to Seatower	u	u
Gate to Tumbledown	r	r
Gate to the Aether		
Gate to the Afterlife		
Gate to the Citadel	w	w
Gatebreaker Ram		g
Gatecreeper Vine		g
Gatekeeper Gargoyle		
Gatekeeper of Malakir		b
Gates Ablaze		r
Gates of Istfell	w	wu
Gatewatch Beacon	w	w
Gateway Plaza	wubrg	
Gateway Shade		b
Gateway Sneak		u
Gathan Raiders		r
Gather Courage		g
Gather Specimens		u
Gather the Pack		g
Gather the Townsfolk		w
Gather the White Lotus		w
Gather, the Townsfolk		w
Gatherer of Graces		g
Gathering Place	wgc	
Gathering Stone		
Gathering Throng		w
Gatstaf Arsonists		r
Gatstaf Arsonists // Gatstaf Ravagers		r
Gatstaf Howler		g
Gatstaf Howler // Gatstaf Shepherd		g
Gatstaf Ravagers		r
Gatstaf Ravagers // Gatstaf Arsonists		r
Gatstaf Shepherd		g
Gatstaf Shepherd // Gatstaf Howler		g
Gatta and Luzzu		w
Gau, Feral Youth		r
Gauntlet of Might	r	
Gauntlet of Power		
Gauntlets of Chaos		
Gauntlets of Light		w
Gavel of the Righteous		
Gavi, Nest Warden		wur
Gavony		
Gavony Dawnguard		w
Gavony Ironwright		w
Gavony Silversmith		w
Gavony Township	c	wg
Gavony Trapper		w
Gavony Unhallowed		b
Gaze of Adamaro		r
Gaze of Granite		bg
Gaze of Justice		w
Gaze of Pain		b
Gaze of the Gorgon		bg
Gearbane Orangutan		r
Gearseeker Serpent		u
Gearshift Ace		w
Gearsmith Guardian		
Gearsmith Prodigy		u
Geek Lotus Warrior		
Geier Reach Bandit		r
Geier Reach Bandit // Vildin-Pack Alpha		r
Geier Reach Sanitarium	c	
Geist Snatch		u
Geist Trappers		g
Geist of Regret		u
Geist of Saint Traft		wu
Geist of the Archives		u
Geist of the Lonely Vigil		w
Geist of the Moors		w
Geist-Fueled Scarecrow		
Geist-Honored Monk		w
Geistblast		ur
Geistcatcher's Rig		
Geistchanneler		u
Geistflame		r
Geistflame Reservoir		r
Geistlight Snare		u
Geistpack Alpha		g
Geistwave		u
Gelatinous Cube		b
Gelatinous Genesis		g
Gelectrode		ur
Gelid Shackles		w
Gem Bazaar		
Gem of Becoming		
Gemcutter Buccaneer		r
Gemhide Sliver	wubrg	g
Gemini Engine		
Gempalm Avenger		w
Gempalm Incinerator		r
Gempalm Polluter		b
Gempalm Sorcerer		u
Gempalm Strider		g
Gemrazer		g
Gemstone Array	wubrg	
Gemstone Caverns	wubrgc	
Gemstone Mine	wubrg	
Gen, Confider of Ages		wubrg
Genasi Enforcers		r
Genasi Rabble-Rouser		r
Gene Pollinator	wubrg	g
Genemorph Imago		ug
General Ferrous Rokiric		wr
General Jarkeld		w
General Kreat, the Boltbringer		r
General Kudro of Drannith		wb
General Leo Cristophe		w
General Marhault Elsdragon		rg
General Tazri		wubrg
General Thunderbolt Ross		w
General Traag, Heart of Stone		r
General's Enforcer		wb
General's Kabuto		
General's Regalia		
Generated Horizons		g
Generator Servant	c	r
Generous Ent		g
Generous Gift		w
Generous Patron		g
Generous Plunderer		r
Generous Pup		w
Generous Soul		w
Generous Soul // Beloved Beggar		w
Generous Stray		g
Generous Visitor		g
Genesis		g
Genesis Chamber		
Genesis Hydra		g
Genesis Storm		g
Genesis Ultimatum		urg
Genesis Wave		g
Genesis of the Daleks		b
Genestealer Locus		u
Genestealer Patriarch		u
Genetic Recombinator		
Genevieve, Conniving Dragon		wubrg
Genghis Frog		ug
Genji Glove		
Genju of the Cedars		g
Genju of the Falls		u
Genju of the Fens		b
Genju of the Fields		w
Genju of the Realm		wubrg
Genju of the Spires		r
Genku, Future Shaper		wu
Gentleman's Rise		wb
Gentleman's Rise // Hildibrand Manderville		wb
Geode Golem		
Geode Grotto	r	r
Geode Grotto // Dowsing Device	r	r
Geode Rager		r
Geological Appraiser		r
Geology Enthusiast		u
Geomancer's Gambit		r
Geometer's Arthropod		ug
Geometric Nexus		
Geometric Weird		r
Geosurge	r	r
Geothermal Bog	br	
Geothermal Crevice	brg	
Geothermal Kami		g
Geralf's Masterpiece		u
Geralf's Messenger		b
Geralf's Mindcrusher		u
Geralf, Visionary Stitcher		u
Geralf, the Fleshwright		u
Germinating Wurm		g
Germination Practicum		g
Gerrard		
Gerrard Capashen		w
Gerrard and Hanna		w
Gerrard's Battle Cry		w
Gerrard's Command		wg
Gerrard's Hourglass Pendant		
Gerrard's Irregulars		r
Gerrard's Verdict		wb
Gerrard's Wisdom		w
Gerrard, Weatherlight Hero		wr
Gerrymandering		g
Gert and Old Lace, Runaways		rg
Get Lost		w
Get Out		u
Get Your Head in the Game		w
Get a Leg Up		g
Get a Life		w
Get the Point		br
Getaway Car		
Getaway Glamer		w
Geth's Grimoire		
Geth's Summons		b
Geth's Verdict		b
Geth, Lord of the Vault		b
Geth, Thane of Contracts		b
Gev, Scaled Scorch		br
Geyadrone Dihada		ubr
Geyser Drake		u
Geyser Glider		r
Geyser Leaper		u
Geyserfield Stalker		b
Ghalma the Shaper		w
Ghalma's Warden		w
Ghalta and Mavren		wg
Ghalta, Primal Hunger		g
Ghalta, Stampede Tyrant		g
Ghastbark Twins		g
Ghastlord of Fugue		ub
Ghastly Conscription		b
Ghastly Death Tyrant		b
Ghastly Demise		b
Ghastly Discovery		u
Ghastly Gloomhunter		b
Ghastly Haunting		u
Ghastly Haunting // Soul Seizer		u
Ghastly Mimicry		u
Ghastly Mimicry // Mirrorhall Mimic		u
Ghastly Remains		b
Ghave, Guru of Spores		wbg
Ghazbán Ogre		g
Ghazbán Ogress		g
Ghen, Arcanum Weaver		wbr
Ghirapur		
Ghirapur Aether Grid		r
Ghirapur Gearcrafter		r
Ghirapur Grand Prix		
Ghirapur Guide		g
Ghirapur Orrery		
Ghirapur Osprey		w
Ghired's Belligerence		r
Ghired, Conclave Exile		wrg
Ghired, Mirror of the Wilds		wrg
Ghitu Amplifier		ur
Ghitu Chronicler		r
Ghitu Embercoiler		r
Ghitu Encampment	r	r
Ghitu Fire		r
Ghitu Fire-Eater		r
Ghitu Firebreathing		r
Ghitu Journeymage		r
Ghitu Lavarunner		r
Ghitu Slinger		r
Ghitu War Cry		r
Ghor-Clan Bloodscale		rg
Ghor-Clan Rampager		rg
Ghor-Clan Savage		g
Ghor-Clan Wrecker		r
Ghost Ark		
Ghost Council of Orzhova		wb
Ghost Hounds		b
Ghost Lantern		b
Ghost Lantern // Bind Spirit		b
Ghost Quarter	c	
Ghost Ship		u
Ghost Tactician		w
Ghost Town	c	
Ghost Vacuum		
Ghost Warden		w
Ghost of Ramirez DePietro		u
Ghost, Spectral Saboteur		ub
Ghost-Lit Drifter		u
Ghost-Lit Nourisher		g
Ghost-Lit Raider		r
Ghost-Lit Redeemer		w
Ghost-Lit Stalker		b
Ghost-Lit Warder		u
Ghost-Spider		wur
Ghost-Spider // Gwen Stacy		wur
Ghost-Spider, Gwen Stacy		r
Ghostblade Eidolon		w
Ghostfire		r
Ghostfire Blade		
Ghostfire Slice		r
Ghostflame Sliver		br
Ghostform		u
Ghosthelm Courier		u
Ghostly Castigator		u
Ghostly Castigator // Covetous Castaway		u
Ghostly Changeling		b
Ghostly Dancers		w
Ghostly Flame		br
Ghostly Flicker		u
Ghostly Keybearer		u
Ghostly Pilferer		u
Ghostly Possession		w
Ghostly Prison		w
Ghostly Sentinel		w
Ghostly Touch		u
Ghostly Visit		b
Ghostly Wings		u
Ghosts of the Damned		b
Ghosts of the Innocent		w
Ghostway		w
Ghoul's Feast		b
Ghoulcaller Gisa		b
Ghoulcaller's Accomplice		b
Ghoulcaller's Bell		
Ghoulcaller's Chant		b
Ghoulcaller's Harvest		bg
Ghoulflesh		b
Ghoulish Impetus		b
Ghoulish Procession		b
Ghoulraiser		b
Ghouls' Night Out		b
Ghoulsteed		b
Ghoultree		g
Ghyrson Starn, Kelermorph		ur
Giada, Font of Hope	w	w
Giant Adephage		g
Giant Albatross		u
Giant Ambush Beetle		brg
Giant Ankheg		g
Giant Badger		g
Giant Beaver		g
Giant Caterpillar		g
Giant Cindermaw		r
Giant Cockroach		b
Giant Crab		u
Giant Dustwasp		g
Giant Fan		
Giant Fire Beetles		r
Giant Fly		b
Giant Growth		g
Giant Harbinger		r
Giant Inheritance		g
Giant Killer		w
Giant Killer // Chop Down		w
Giant Koi		u
Giant Ladybug		g
Giant Mana Cake		
Giant Mantis		g
Giant Octopus		u
Giant Opportunity		g
Giant Ox		w
Giant Oyster		u
Giant Regrowth		g
Giant Scorpion		b
Giant Secrets		wu
Giant Secrets // Stormkeld Curator		wu
Giant Shark		u
Giant Slug		b
Giant Solifuge		rg
Giant Spectacle		r
Giant Spider		g
Giant Strength		r
Giant Tortoise		u
Giant Trap Door Spider		rg
Giant Turtle		g
Giant Warthog		g
Giant's Amulet		u
Giant's Grasp		u
Giant's Ire		r
Giant's Skewer		b
Giant-Man, Gargantuan Genius	g	g
Giant-Sized Flying Ant		u
Giantbaiting		rg
Giantfall		r
Gibbering Barricade		b
Gibbering Descent		b
Gibbering Fiend		r
Gibbering Hyenas		g
Gibbering Kami		b
Gideon Blackblade		w
Gideon Jura		w
Gideon of the Trials		w
Gideon's Avenger		w
Gideon's Battle Cry		w
Gideon's Company		w
Gideon's Defeat		w
Gideon's Intervention		w
Gideon's Lawkeeper		w
Gideon's Phalanx		w
Gideon's Reproach		w
Gideon's Resolve		w
Gideon's Sacrifice		w
Gideon's Triumph		w
Gideon, Ally of Zendikar		w
Gideon, Battle-Forged		w
Gideon, Battle-Forged // Kytheon, Hero of Akros		w
Gideon, Champion of Justice		w
Gideon, Martial Paragon		w
Gideon, the Oathsworn		w
Gift Horse		
Gift Shop		
Gift of Compleation		b
Gift of Doom		b
Gift of Estates		w
Gift of Fangs		b
Gift of Granite		w
Gift of Growth		g
Gift of Immortality		w
Gift of Orzhova		wb
Gift of Paradise	wubrg	g
Gift of Strands		g
Gift of Strength		g
Gift of Tusks		u
Gift of Wrath		r
Gift of the Deity		bg
Gift of the Fae		w
Gift of the Fae // Faerie Guidemother		w
Gift of the Gargantuan		g
Gift of the Viper		g
Gift of the Woods		g
Gifted Aetherborn		b
Gifts Given		u
Gifts Ungiven		u
Gigadrowse		u
Gigantiform		g
Gigantoad		g
Gigantomancer		g
Gigantoplasm		u
Gigantosaurus		g
Gigapede		g
Gigastorm Titan		u
Giggling Skitterspike		
Gila Courser		r
Gilacorn		b
Gilanra, Caller of Wirewood	g	g
Gild		b
Gilded Ambusher		br
Gilded Assault Cart		r
Gilded Cerodon		r
Gilded Drake		u
Gilded Ghoda		r
Gilded Goose	wubrg	g
Gilded Light		w
Gilded Lotus	wubrg	
Gilded Pinions		
Gilded Scuttler		u
Gilded Sentinel		
Gilder Bairn		ug
Gilgamesh, Master-at-Arms		r
Gilraen, Dúnedain Protector		w
Gilt-Blade Prowler		b
Gilt-Leaf Alchemist		g
Gilt-Leaf Ambush		g
Gilt-Leaf Archdruid		g
Gilt-Leaf Palace	bg	
Gilt-Leaf Seer		g
Gilt-Leaf Winnower		b
Gilt-Leaf's Embrace		g
Giltgrove Stalker		g
Giltspire Avenger		wug
